,date,open,close,chage,vol,name
76,2020-02-26,33.5,33.6,-0.15,'937,561','BaSF Bank'
77,2020-02-25,33.1,33.65,1.66,'1,384,848','BaSF Bank'
78,2020-02-24,34.15,33.1,-4.06,'1,410,965','BaSF Bank'
79,2020-02-23,34.8,34.5,-1.85,'947,566','BaSF Bank'
80,2020-02-20,36.3,35.15,-3.17,'915,764','BaSF Bank'
81,2020-02-19,36.1,36.3,0.55,'723,897','BaSF Bank'
82,2020-02-18,36.2,36.1,-0.55,'94,991','BaSF Bank'
83,2020-02-17,36.1,36.3,1.54,'412,337','BaSF Bank'
84,2020-02-16,35.75,35.75,-0.14,'171,259','BaSF Bank'
85,2020-02-13,35.55,35.8,0.7,'586,621','BaSF Bank'
86,2020-02-12,34.6,35.55,3.34,'448,406','BaSF Bank'
87,2020-02-11,34.45,34.4,-0.43,'890,004','BaSF Bank'
88,2020-02-10,34.0,34.55,1.77,'936,076','BaSF Bank'
89,2020-02-09,35.55,33.95,-2.44,'414,904','BaSF Bank'
90,2020-03-19,12.5,12.5,-3.99,'1,486,736','SaIn Bank'
91,2020-03-18,12.08,13.02,5.85,'124,059','SaIn Bank'
92,2020-03-17,12.0,12.3,2.16,'43,478','SaIn Bank'
93,2020-03-16,12.0,12.04,-2.11,'1,158,475','SaIn Bank'
94,2020-03-15,12.52,12.3,-2.69,'490,010','SaIn Bank'
95,2020-03-12,12.04,12.64,-2.62,'104,309','SaIn Bank'
96,2020-03-11,13.4,12.98,-3.13,'343,527','SaIn Bank'
97,2020-03-10,13.7,13.4,2.29,'421,031','SaIn Bank'
98,2020-03-09,13.1,13.1,-6.43,'205,510','SaIn Bank'
99,2020-03-08,14.22,14.0,-8.62,'59,190','SaIn Bank'
100,2020-03-05,15.32,15.32,-0.52,'5,387','SaIn Bank'
101,2020-03-04,15.4,15.4,-1.53,'40,398','SaIn Bank'
102,2020-03-03,15.46,15.64,1.03,'218,643','SaIn Bank'
103,2020-03-02,15.12,15.48,3.2,'175,863','SaIn Bank'
104,2020-03-01,15.5,15.0,-4.34,'96,062','SaIn Bank'
105,2020-02-27,15.7,15.68,-1.75,'54,022','SaIn Bank'
106,2020-02-26,15.88,15.96,0.63,'325,106','SaIn Bank'
107,2020-02-25,15.7,15.86,0.89,'44,618','SaIn Bank'
108,2020-02-24,16.0,15.72,-2.84,'125,505','SaIn Bank'
109,2020-02-23,16.18,16.18,-0.25,'38,920','SaIn Bank'
110,2020-02-20,16.4,16.22,-0.49,'26,515','SaIn Bank'
111,2020-02-19,16.18,16.3,0.87,'30,959','SaIn Bank'
112,2020-02-18,16.22,16.16,-0.37,'91,076','SaIn Bank'
113,2020-02-17,16.26,16.22,-0.12,'38,533','SaIn Bank'
114,2020-02-16,16.12,16.24,0.87,'30,296','SaIn Bank'
115,2020-02-13,16.34,16.1,-1.23,'136,084','SaIn Bank'
116,2020-02-12,16.26,16.3,0.12,'103,328','SaIn Bank'
117,2020-02-11,16.22,16.28,0.25,'78,987','SaIn Bank'
118,2020-02-10,16.6,16.24,-0.25,'76,540','SaIn Bank'
119,2020-02-09,16.26,16.28,-2.63,'21,423','SaIn Bank'
120,2020-03-19,16.5,17.36,6.24,'14,574,005','ArNa Bank'
121,2020-03-18,16.24,16.34,2.13,'875,457','ArNa Bank'
122,2020-03-17,16.02,16.0,-0.12,'1,375,423','ArNa Bank'
123,2020-03-16,17.0,16.02,-7.08,'2,780,856','ArNa Bank'
124,2020-03-15,18.8,17.24,-6.81,'1,611,431','ArNa Bank'
125,2020-03-12,18.88,18.5,-6.94,'2,057,348','ArNa Bank'
126,2020-03-11,20.5,19.88,-2.07,'1,640,029','ArNa Bank'
127,2020-03-10,20.22,20.3,2.32,'3,765,389','ArNa Bank'
128,2020-03-09,19.84,19.84,-9.98,'2,240,038','ArNa Bank'
129,2020-03-08,22.1,22.04,-9.97,'653,537','ArNa Bank'
130,2020-03-05,24.92,24.48,-1.45,'1,068,905','ArNa Bank'
131,2020-03-04,25.2,24.84,-3.35,'1,693,257','ArNa Bank'
132,2020-03-03,25.2,25.7,3.8,'1,110,870','ArNa Bank'
133,2020-03-02,24.6,24.76,-0.16,'1,797,570','ArNa Bank'
134,2020-03-01,24.64,24.8,-1.98,'559,015','ArNa Bank'
135,2020-02-27,25.0,25.3,1.2,'1,794,925','ArNa Bank'
136,2020-02-26,24.3,25.0,0.08,'1,625,129','ArNa Bank'
137,2020-02-25,24.18,24.98,2.38,'918,759','ArNa Bank'
138,2020-02-24,24.2,24.4,0.83,'1,258,928','ArNa Bank'
139,2020-02-23,24.6,24.2,-0.74,'288,612','ArNa Bank'
140,2020-02-20,24.54,24.38,-0.89,'958,372','ArNa Bank'
141,2020-02-19,24.26,24.6,1.4,'869,398','ArNa Bank'
142,2020-02-18,24.28,24.26,0.58,'200,202','ArNa Bank'
143,2020-02-17,24.24,24.12,-0.25,'1,507,669','ArNa Bank'
144,2020-02-16,24.38,24.18,-0.82,'517,826','ArNa Bank'
145,2020-02-13,24.6,24.38,-0.81,'952,118','ArNa Bank'
146,2020-02-12,25.0,24.58,-1.29,'1,786,997','ArNa Bank'
147,2020-02-11,24.68,24.9,0.48,'508,407','ArNa Bank'
148,2020-02-10,24.68,24.78,1.14,'425,530','ArNa Bank'
149,2020-02-09,25.25,24.5,-1.92,'230,999','ArNa Bank'
150,2020-03-19,18.8,19.4,2.75,'4,817,863','AbaD Bank'
151,2020-03-18,18.5,18.88,2.61,'2,450,741','AbaD Bank'
152,2020-03-17,18.64,18.4,-0.86,'6,304,768','AbaD Bank'
153,2020-03-16,19.0,18.56,-5.02,'1,932,845','AbaD Bank'
154,2020-03-15,21.1,19.54,-6.51,'1,726,487','AbaD Bank'
155,2020-03-12,20.5,20.9,-4.57,'1,894,244','AbaD Bank'
156,2020-03-11,22.32,21.9,-1.97,'1,979,851','AbaD Bank'
157,2020-03-10,21.0,22.34,9.08,'3,647,387','AbaD Bank'
158,2020-03-09,19.18,20.48,-3.76,'2,932,040','AbaD Bank'
159,2020-03-08,22.2,21.28,-9.06,'6,267,035','AbaD Bank'
160,2020-03-05,23.92,23.4,-1.76,'752,231','AbaD Bank'
161,2020-03-04,23.2,23.82,0.93,'1,715,560','AbaD Bank'
162,2020-03-03,23.6,23.6,4.61,'3,313,182','AbaD Bank'
163,2020-03-02,23.66,22.56,-1.48,'1,834,073','AbaD Bank'
164,2020-03-01,23.24,22.9,-4.42,'1,523,986','AbaD Bank'
165,2020-02-27,24.5,23.96,-2.44,'2,214,971','AbaD Bank'
166,2020-02-26,24.3,24.56,-0.32,'2,099,556','AbaD Bank'
167,2020-02-25,25.0,24.64,-1.44,'2,329,823','AbaD Bank'
168,2020-02-24,26.1,25.0,-4.4,'3,653,106','AbaD Bank'
169,2020-02-23,26.2,26.15,-0.95,'306,455','AbaD Bank'
170,2020-02-20,26.5,26.4,-0.38,'583,476','AbaD Bank'
171,2020-02-19,26.2,26.5,1.73,'349,743','AbaD Bank'
172,2020-02-18,26.2,26.05,-0.19,'211,487','AbaD Bank'
173,2020-02-17,26.0,26.1,0.38,'147,844','AbaD Bank'
174,2020-02-16,26.0,26.0,0.19,'223,128','AbaD Bank'
175,2020-02-13,26.55,25.95,-2.08,'685,984','AbaD Bank'
176,2020-02-12,26.5,26.5,0.19,'734,996','AbaD Bank'
177,2020-02-11,26.85,26.45,-1.49,'296,310','AbaD Bank'
178,2020-02-10,26.85,26.85,0.19,'502,222','AbaD Bank'
179,2020-02-09,27.25,26.8,-1.47,'348,708','AbaD Bank'
180,2020-03-19,10.46,10.7,1.13,'13,477,135','AlrA Bank'
181,2020-03-18,10.4,10.58,1.73,'10,263,949','AlrA Bank'
182,2020-03-17,10.18,10.4,2.16,'14,323,786','AlrA Bank'
183,2020-03-16,10.7,10.18,-6.61,'11,909,975','AlrA Bank'
184,2020-03-15,11.3,10.9,-1.8,'7,398,191','AlrA Bank'
185,2020-03-12,11.0,11.1,-3.48,'6,830,638','AlrA Bank'
186,2020-03-11,12.0,11.5,-3.36,'8,178,589','AlrA Bank'
187,2020-03-10,11.7,11.9,7.21,'11,205,164','AlrA Bank'
188,2020-03-09,10.82,11.1,-7.65,'10,810,446','AlrA Bank'
189,2020-03-08,13.0,12.02,-9.9,'14,498,899','AlrA Bank'
190,2020-03-05,13.58,13.34,-0.74,'4,678,488','AlrA Bank'
191,2020-03-04,13.4,13.44,-1.32,'4,554,804','AlrA Bank'
192,2020-03-03,13.72,13.62,1.34,'5,212,335','AlrA Bank'
193,2020-03-02,13.66,13.44,0.45,'3,966,944','AlrA Bank'
194,2020-03-01,13.7,13.38,-3.88,'4,036,864','AlrA Bank'
195,2020-02-27,14.06,13.92,-1.28,'3,062,825','AlrA Bank'
196,2020-02-26,14.2,14.1,-1.4,'4,158,529','AlrA Bank'
197,2020-02-25,14.08,14.3,0.99,'3,728,985','AlrA Bank'
198,2020-02-24,14.68,14.16,-3.67,'3,976,449','AlrA Bank'
199,2020-02-23,14.8,14.7,-1.08,'2,018,512','AlrA Bank'
200,2020-02-20,14.8,14.86,0.54,'3,872,666','AlrA Bank'
201,2020-02-19,14.5,14.78,1.93,'2,703,428','AlrA Bank'
202,2020-02-18,14.54,14.5,-0.28,'1,689,890','AlrA Bank'
203,2020-02-17,14.52,14.54,0.55,'1,669,315','AlrA Bank'
204,2020-02-16,14.5,14.46,-0.14,'1,063,564','AlrA Bank'
205,2020-02-13,14.5,14.48,-0.28,'2,156,616','AlrA Bank'
206,2020-02-12,14.64,14.52,-0.55,'3,219,643','AlrA Bank'
207,2020-02-11,14.76,14.6,-1.22,'2,051,336','AlrA Bank'
208,2020-02-10,14.74,14.78,0.27,'2,522,143','AlrA Bank'
209,2020-02-09,14.98,14.74,-1.73,'2,350,319','AlrA Bank'
210,2020-03-19,14.7,14.7,0.14,'8,110,933','RaD Bank'
211,2020-03-18,14.7,14.68,-0.41,'3,778,599','RaD Bank'
212,2020-03-17,14.28,14.74,3.51,'4,013,561','RaD Bank'
213,2020-03-16,15.0,14.24,-9.99,'6,168,671','RaD Bank'
214,2020-03-15,16.3,15.82,0.0,'1,710,450','RaD Bank'
215,2020-03-12,16.0,15.82,-4.58,'3,630,178','RaD Bank'
216,2020-03-11,17.08,16.58,-1.89,'4,075,890','RaD Bank'
217,2020-03-10,17.5,16.9,0.96,'10,044,037','RaD Bank'
218,2020-03-09,16.74,16.74,-9.9,'4,503,537','RaD Bank'
219,2020-03-08,18.62,18.58,-9.98,'3,441,534','RaD Bank'
220,2020-03-05,20.94,20.64,-0.48,'801,557','RaD Bank'
221,2020-03-04,20.5,20.74,-2.81,'2,346,913','RaD Bank'
222,2020-03-03,21.4,21.34,3.19,'1,244,258','RaD Bank'
223,2020-03-02,21.28,20.68,-1.05,'2,361,462','RaD Bank'
224,2020-03-01,21.5,20.9,-4.65,'1,998,018','RaD Bank'
225,2020-02-27,22.2,21.92,-1.26,'2,020,572','RaD Bank'
226,2020-02-26,22.1,22.2,0.0,'2,059,541','RaD Bank'
